gene_symbol,uniprot_id,protein_groups,protein_description,mol_weight_da,n_precursors_exp,n_samples_detected,pct_samples_detected,median_precursors_used,mean_log2_D14,mean_log2_D21,mean_log2_M03,mean_log2_M06,mean_log2_M12,mean_log2_M18,D14.20747.Quantity.log2,D14.20748.Quantity.log2,D14.20749.Quantity.log2,D14.20750.Quantity.log2,D14.20751.Quantity.log2,D21.20752.Quantity.log2,D21.20753.Quantity.log2,D21.20754.Quantity.log2,D21.20755.Quantity.log2,D21.20756.Quantity.log2,M03.20757.Quantity.log2,M03.20758.Quantity.log2,M03.20759.Quantity.log2,M03.20760.Quantity.log2,M03.20761.Quantity.log2,M06.20762.Quantity.log2,M06.20763.Quantity.log2,M06.20764.Quantity.log2,M06.20765.Quantity.log2,M06.20766.Quantity.log2,M12.20768.Quantity.log2,M12.20769.Quantity.log2,M12.20770.Quantity.log2,M12.20771.Quantity.log2,M12.20772.Quantity.log2,M18.20775b.Quantity.log2,M18.20776-40ul.Quantity.log2,M18.20777.Quantity.log2,M18.20778.Quantity.log2,M18.20779.Quantity.log2,p.value.M03-D14,adj.p.value.M03-D14,log2.fold.change.M03-D14,is.significant.M03-D14,t.statistic.M03-D14,p.value.M18-M03,adj.p.value.M18-M03,log2.fold.change.M18-M03,is.significant.M18-M03,t.statistic.M18-M03,go_molecular_function,go_biological_process,go_cellular_component,kegg_pathway,rna_ensembl_id,rna_baseMean,rna_log2FC,rna_lfcSE,rna_pvalue,rna_padj,rna_gene_label
Oxnad1,Q8VE38,Q8VE38,Oxidoreductase NAD-binding domain-containing protein 1,34727.02,9,30,100,5,5.5860675548543295,5.132379843576102,5.291224224113358,5.179433273222818,5.63087161441115,5.945511259781958,5.871259574950935,5.182463765235049,6.372750039341296,5.611005429555655,4.892858965188716,4.952694597656759,4.914212935344382,5.338113402624175,5.532233201796452,4.924645080458742,5.562789403699933,5.368198169052367,4.986061016089186,5.436077736457025,5.102994795268276,5.593135882858699,5.0939075270487715,5.302006712686184,5.004812294793008,4.903303948727427,6.097337758780407,4.624400687402313,5.952584587650139,5.7121629793738284,5.767872058849063,6.051707474132279,5.927028847103294,6.158888078845143,5.527907672089924,6.06202422673915,0.3385167219103651,0.480100426488482,-0.2948433307409717,FALSE,-1.0511799732802278,0.00281171316204452,0.0440731335492621,0.6542870356686006,TRUE,4.2485857342630915,catalytic activity;oxidoreductase activity,,mitochondrion;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000021906,1066.34664362018,0.336772508964508,0.135503565835617,0.00472795885475663,0.0434837717120258,Oxnad1
Pabpc4,A3KFU5,A3KFU5;Q6PHQ9,Polyadenylate-binding protein,69430.46,28,30,100,7.5,7.7514743879113635,7.69913523826053,6.850893185116919,6.706377174549269,6.674889500913899,6.484484397386096,7.994568724189357,7.7643833589021405,7.667793293658825,7.657154543253858,7.673472019552644,7.861174485039723,7.812443307351318,7.554313067605786,7.60210721718709,7.665638114118734,7.073801127976058,7.016571471381751,6.690027287292585,6.893368010479401,6.580698028454806,6.546795688801602,6.785574692463867,6.5657996084722985,6.552051876178043,7.081664006830535,7.232692313431978,7.083517145900332,6.945620114453328,6.050965088135246,6.0616528426486145,7.006264091870125,6.669459824210669,6.3439200668177795,6.303493286459671,6.099284717572236,9.60001160116688e-5,0.00194202974411277,-0.9005812027944442,TRUE,-7.912795622076203,0.09141356218706265,0.273022627272062,-0.3664087877308235,FALSE,-1.979591294804808,nucleic acid binding;RNA binding;single-stranded RNA binding;mRNA binding;mRNA 3'-UTR binding;binding;poly(A) RNA binding;poly-pyrimidine tract binding;poly(U) RNA binding;poly-purine tract binding,nucleobase-containing compound metabolic process;nitrogen compound metabolic process;metabolic process;cellular process;RNA metabolic process;mRNA metabolic process;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;biological regulation,nucleus;cytoplasm;cytosol;ribonucleoprotein complex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000011257,5689.03341829576,-0.535912503342586,0.142479157893231,2.99139571709521e-5,8.473000872754e-4,Pabpc4
Pacsin3,Q99JB8,Q99JB8,Protein kinase C and casein kinase II substrate protein 3,48584.91,19,30,100,8,6.123069145558842,5.730102450649763,6.746224042463611,6.6379483164930875,6.710482981476659,6.598801995231554,6.170157350401672,6.344985417892279,6.353675328668005,5.887541278983843,5.858986351848413,5.862334571297208,5.672832431537815,5.856262897711067,5.766623026440562,5.4924593262621615,6.659233018077195,6.7137729826533725,6.895920897759604,6.681102193411862,6.781091120416023,7.1000721367368564,6.511249807612537,6.503763637182583,6.511324014985576,6.563331985947881,6.30030060617528,6.581439322585988,6.519730783032808,6.668027327839045,7.482916867750177,6.792587068234864,6.560522927438111,6.751474593983213,6.528794606010634,6.360630780490948,0.00254954660539654,0.0163875645245673,0.6231548969047687,TRUE,5.399961182638311,0.14952938922141112,0.361642541215208,-0.1474220472320571,FALSE,-1.6459687268698453,calcium channel regulator activity;binding;protein binding;phospholipid binding;cytoskeletal protein binding;ion channel inhibitor activity;lipid binding;channel regulator activity;channel inhibitor activity;calcium channel inhibitor activity;identical protein binding,transport;endocytosis;organelle organization;cytoskeleton organization;cellular process;membrane invagination;cellular component organization;cellular membrane organization;vesicle-mediated transport;regulation of transport;establishment of localization;membrane organization;biological regulation,cytoplasm;endosome;cytosol;plasma membrane;membrane;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000027257,1098.94001640777,0.566949397448491,0.16495886842186,9.29873264691018e-5,0.00211086707081828,Pacsin3
Padi6,Q8K3V4,Q8K3V4,Inactive protein-arginine deiminase type-6,76778.43,88,30,100,42,14.703146181467758,14.148917399962958,12.228284435499692,11.78652083659544,10.315549560865204,8.741623343703575,14.93982040419871,14.758961123090804,14.946391948040104,14.314076051691332,14.556481380317848,14.334477618730396,14.164922574015849,14.086429928206687,13.97303104111957,14.185725837742282,12.26201166387125,12.246996261808526,12.25286246036456,12.049946902002544,12.329604889451574,11.93651843067946,11.60331879838585,12.006455693944371,11.72202294997822,11.664288309989296,10.994616369649584,10.902419187377255,10.561148075855842,9.76135928386725,9.358204887576091,8.659063774493042,9.579024578093607,9.56489386965363,7.903554497252029,8.001579999025559,5.2319985052424446e-6,3.911784754248e-4,-2.474861745968066,TRUE,-19.112569036606025,5.776581858621551e-4,0.0227149661540939,-3.486661091796117,TRUE,-9.524802656914282,"catalytic activity;protein-arginine deiminase activity;binding;calcium ion binding;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines;ion binding;cation binding;metal ion binding",regulation of translation;organelle organization;cytoskeleton organization;cytoplasm organization;cellular process;cellular component organization;localization;cell division;cellular localization;biological regulation,nucleus;cytoplasm;cytoskeleton;cytoplasmic membrane-bounded vesicle;vesicle;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000040935,4275.42675447196,-2.46119652705207,0.45084012269994,2.15603122393153e-9,3.24323821158758e-7,Padi6
Paics,Q9DCL9,Q9DCL9,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,47006.08,48,30,100,22,9.065735801866165,9.664762167366685,8.63774945243891,8.449091214088467,8.238402341739828,8.038449771651804,8.670083615161946,8.85031266606916,9.475453408307228,9.260204868704475,9.072624451088014,9.697539770990955,9.66459376436756,9.7823139953675,9.6047332868811,9.574630019226316,8.747519070630236,8.607714318420063,8.790515945890393,8.463713068285264,8.579284858968595,8.393976150577014,8.350830760452205,8.526833511361758,8.442918571986748,8.53089707606461,8.432933061841336,8.458830992750052,8.27712249135639,7.999394494019866,8.023730668731492,8.086967931935552,7.997669129035382,7.943608425897957,8.05854687531253,8.105456496077597,0.03689915164365308,0.100768973073998,-0.427986349427254,FALSE,-2.7664527874459175,1.1070525755459758e-4,0.0084869077492032,-0.5992996807871069,TRUE,-9.039838142092249,"nucleotide binding;catalytic activity;phosphoribosylaminoimidazole carboxylase activity;phosphoribosylaminoimidazolesuccinocarboxamide synthase activity;binding;protein binding;ATP binding;lyase activity;carbon-carbon lyase activity;carboxy-lyase activity;ligase activity;ligase activity, forming carbon-nitrogen bonds;acid-amino acid ligase activity;purine nucleotide binding;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;identical protein binding;5-amino-4-imidazole carboxylate lyase activity",nucleobase-containing compound metabolic process;cellular aromatic compound metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;nucleotide metabolic process;cellular process;cellular nitrogen compound metabolic process;pigment metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;heterocycle metabolic process;nucleobase-containing small molecule metabolic process,cytoplasm;cell part,Purine metabolism,ENSMUSG00000029247,6877.63769108288,-0.412188041233473,0.14213396677491,9.7371174350136e-4,0.0132245961843719,Paics
Parp14,Q2EMV9,Q2EMV9,Protein mono-ADP-ribosyltransferase PARP14,203801.5,7,22,73.3,2,,4.687696493866914,4.451316861809154,4.581828899935047,4.600256262158375,5.010306664092842,,,,,,4.474872905564346,5.341052513861685,4.198155442198161,4.398698163462894,5.0257034442474895,4.750541087591861,5.05819309554874,3.24438735500957,4.636129944753908,4.567332826141692,,4.6333315196138125,4.9474004404208785,4.164754739770451,,4.003421833184788,5.111489917220071,,4.48397207892839,4.802141219300251,4.512113393396726,4.759569443333846,4.802648293855791,5.6154819168062104,5.361720273071632,0.00159375314076424,0.012157897471346501,1.885812880955472,TRUE,5.144985868348331,0.17982618610823586,0.396491792899203,0.5589898022836879,FALSE,1.4923531174143898,"nucleotide binding;protein binding transcription factor activity;transcription factor binding transcription factor activity;transcription cofactor activity;transcription corepressor activity;catalytic activity;NAD+ ADP-ribosyltransferase activity;binding;protein binding;transferase activity;transferase activity, transferring glycosyl groups;transferase activity, transferring pentosyl groups;transferase activity, transferring phosphorus-containing groups;nucleotidyltransferase activity;enzyme binding;cofactor binding;coenzyme binding;NAD binding;NAD+ binding",immune system process;response to stress;regulation of protein modification process;response to stimulus;biological regulation,nucleus;cytoplasm;cytosol;plasma membrane;membrane;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000034422,1350.35322984847,0.951783426029532,0.400521610046396,0.00102112489242468,0.0137750889400264,Parp14
Pdia4,A0A0R4J0Z1,A0A0R4J0Z1;P08003,Protein disulfide-isomerase A4,72369.77,85,30,100,62.5,11.410562503456486,11.528257823912796,11.074215860476425,11.100717985042385,11.723235783695433,11.00073269391854,11.61109641068922,11.277346149648949,11.342131380349786,11.371792992591592,11.450445584002882,11.47430789122187,11.534849397544608,11.59897661243205,11.471845361570796,11.561309856794647,10.925301253537196,11.107355657950189,11.003793074191888,11.083269278268808,11.25136003843404,10.940836366088526,11.315135877016186,11.19466233482648,11.091207603410524,10.96174774387021,11.788917127437935,11.098414461441203,11.576692619309137,12.119140449940028,12.033014260348857,11.36817538423849,11.533753190312368,10.937912288317666,10.342924576871784,10.820898029852383,0.00282485156433289,0.0177326229442236,-0.3363466429800628,TRUE,-4.247149799759167,0.750755976733546,0.867745310142064,-0.07348316655788345,FALSE,-0.3375516577670196,"protein disulfide isomerase activity;catalytic activity;protein disulfide oxidoreductase activity;disulfide oxidoreductase activity;oxidoreductase activity;oxidoreductase activity, acting on a sulfur group of donors;isomerase activity;intramolecular oxidoreductase activity;intramolecular oxidoreductase activity, interconverting keto- and enol-groups;intramolecular oxidoreductase activity, transposing S-S bonds",,extracellular space;cell surface;cell part,Protein processing in endoplasmic reticulum;Vibrio cholerae infection,ENSMUSG00000025823,18273.2917603784,-1.01813636967793,0.323451602219472,1.0161676366222e-4,0.00226458154133038,Pdia4
Pdzk1,A0A0R4J1V0,A0A0R4J1V0,PDZ domain containing 1,56497.68,15,10,33.3,6.5,6.00561116031004,4.651749726399959,,,,,6.299426043154837,6.015764167824621,5.8617258741972265,5.8326145259672755,6.018525190406238,4.658582182039181,4.52740565340149,4.835136855344857,4.691897154925401,4.545726786288871,,,,,,,,,,,,,,,,,,,,,5.523411737329341e-5,0.00141390207577401,-4.164209183919262,TRUE,-13.968692919768054,,,,FALSE,,receptor binding;scavenger receptor binding;binding;protein binding;protein domain specific binding;PDZ domain binding,transport;ion transport;amino acid transport;amine transport;organic acid transport;establishment of localization,brush border;cell projection;cell part,,ENSMUSG00000038298,183.458634336717,-2.472668978285,0.43096812138385,4.3953034274809603e-10,9.99390079329692e-8,Pdzk1
Pfdn4,E9Q6U4,E9Q6U4;Q3UWL8,Prefoldin subunit 4,14731.56,9,30,100,6,7.776538278143013,7.707075945723583,7.111905659018996,7.091943564881435,7.338619596911227,7.466833542320471,7.375693861296107,8.037153458981102,7.800937905271881,7.930717398715156,7.738188766450823,7.395480791509767,7.546289719413362,7.903999309054193,7.683868870998478,8.005741037642116,6.927186045191538,6.862493870710552,7.204174393934302,7.138420868924608,7.427253116333976,7.103854291835194,7.137892027147851,6.896215053912953,7.422170787826357,6.899585663684819,7.220206340559666,7.299874707121217,7.574280652347996,7.467822810968618,7.130913473558635,7.367478074884627,7.346069195998091,7.414834115458864,7.471561606415644,7.734224718845132,0.00239790740781463,0.0158149634730951,-0.664632619124017,TRUE,-4.385214027768993,0.02318231828615447,0.131837440789942,0.3549278833014746,FALSE,2.880418367118003,beta-amyloid binding;binding;protein binding;unfolded protein binding,protein folding;metabolic process;cellular process;protein metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process,nucleus;cytoplasm;mitochondrion;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000052033,882.74050109652,-0.525024796507863,0.142025271650264,4.00884107679659e-5,0.00107696417215517,Pfdn4
Phgdh,Q61753,Q61753,D-3-phosphoglycerate dehydrogenase,56585.5,33,30,100,21,11.286993892784926,11.361720529670992,10.32968400436599,10.033404873908164,9.632691887840812,9.316850996651398,11.278993000453442,11.46397567869373,11.623442040332684,11.06542879023285,11.00312995421192,11.617585054159472,11.46509304647507,11.123332545313376,11.252432717208324,11.350159285198716,10.569282904687435,10.679045557234986,10.311673906165655,10.065118450551305,10.023299203190566,9.889747452164643,10.045069550769629,10.21210166022361,10.122693576160598,9.89741213022234,10.06690839612147,10.222444260889835,9.874023488954824,9.233203622166052,8.766879671071875,9.162192000001346,9.272772573839786,8.821289159528646,9.73876901169243,9.58923223819478,6.380449802102122e-4,0.00670628416032335,-0.9573098884189352,TRUE,-5.446360681133941,0.00140990401547859,0.0336527550434008,-1.012833007714594,TRUE,-4.863709224358283,"nucleotide binding;catalytic activity;phosphoglycerate dehydrogenase activity;binding;oxidoreductase activity;oxidoreductase activity, acting on CH-OH group of donors;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;cofactor binding;coenzyme binding;NAD binding",organic acid metabolic process;cellular amino acid metabolic process;sulfur compound metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;amine metabolic process;cellular process;cellular component organization;cell differentiation;developmental process;cellular nitrogen compound metabolic process;cellular ketone metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;cell development;anatomical structure development;regulation of cell cycle;biological regulation,cell part,"Glycine, serine and threonine metabolism;Methane metabolism",ENSMUSG00000053398,1349.36290741662,-0.794139414469613,0.336743547437024,0.00131393830385387,0.0167460422820174,Phgdh
